campaign_id,canvas_name,variant,channel,message_title,message_body,image_url,target_segment,sent_at,user_id,delivered,opened,clicked,converted,conversion_value,unsubscribed,_tone_truth
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000648,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000742,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000376,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000344,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000163,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000578,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000322,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000360,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000565,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000011,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000426,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000413,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000367,1,1,1,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000626,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000729,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000294,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000083,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000131,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000364,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000728,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000293,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000672,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000127,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000250,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000542,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000181,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000168,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000365,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000071,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000393,1,1,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000206,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000498,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000166,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000365,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000417,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000333,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000279,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000330,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000428,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000583,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000602,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000716,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000049,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000451,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000140,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000569,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000227,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000651,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000030,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000174,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000426,1,1,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000323,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000487,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000488,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000441,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000417,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000076,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000333,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000411,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000091,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000594,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000248,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000718,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000562,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000185,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000448,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000048,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000370,1,0,0,0,0,0,혜택
PUSH_CRM_R2_01_Champion,R2_VIP테스트_Champion,A,push,"지금 5,000원 적립금 받기","오늘 구매하시면 5,000원 즉시 적립! 플러스 멤버 한정 혜택이에요.",https://cdn.example.com/img/benefit_504.jpg,Champion,2025-02-09,u_000674,1,0,0,0,0,0,혜택
